,doc_id,original_tokens,tokens,prediction,truth
970,48,7,632,B-PER,O
971,48,-,11,B-PER,O
972,48,yasuto,400000,B-PER,B-PER
973,48,honda,5628,B-PER,I-PER
974,48,71,5085,B-PER,O
975,48,),24,B-PER,O
976,48,",",1,B-PER,O
977,48,9,790,B-PER,O
978,48,-,11,B-PER,O
979,48,takuya,84143,B-PER,B-PER
980,48,takagi,59495,B-PER,I-PER
981,48,",",1,B-PER,O
982,48,10,206,B-PER,O
983,48,-,11,B-PER,O
984,48,hiroshi,19068,B-PER,B-PER
985,48,nanami,126142,B-PER,I-PER
986,48,",",1,B-PER,O
987,48,11,418,B-PER,O
988,48,-,11,B-PER,O
989,48,kazuyoshi,73110,B-PER,B-PER
990,48,miura,38860,B-PER,I-PER
991,48,",",1,B-PER,O
992,48,15,404,B-PER,O
993,48,-,11,B-PER,O
994,48,hiroaki,74411,B-PER,B-PER
995,48,morishima,132044,B-PER,I-PER
996,48,(,23,B-PER,O
997,48,14,657,B-PER,O
998,48,-,11,B-PER,O
999,48,masayuki,63552,B-PER,B-PER
1000,48,okano,111793,B-PER,I-PER
1001,48,75,2657,B-PER,O
1002,48,),24,B-PER,O
1003,48,,,,
1004,49,syria,2035,B-PER,B-LOC
1005,49,:,45,B-PER,O
1006,49,24,795,B-PER,O
1007,49,-,11,B-PER,O
1008,49,salem,9507,B-PER,B-PER
1009,49,bitar,110637,B-PER,I-PER
1010,49,",",1,B-PER,O
1011,49,3,314,B-PER,O
1012,49,-,11,B-PER,O
1013,49,bachar,130443,B-PER,B-PER
1014,49,srour,175809,B-PER,I-PER
1015,49,;,89,B-PER,O
1016,49,4,409,B-PER,O
1017,49,-,11,B-PER,O
1018,49,hassan,5490,B-PER,B-PER
1019,49,abbas,2899,B-PER,I-PER
1020,49,",",1,B-PER,O
1021,49,5,422,B-PER,O
1022,49,-,11,B-PER,O
1023,49,tarek,41030,B-PER,B-PER
1024,49,jabban,400000,B-PER,I-PER
1025,49,",",1,B-PER,O
1026,49,6,524,B-PER,O
1027,49,-,11,B-PER,O
1028,49,ammar,37582,B-PER,B-PER
1029,49,awad,28476,B-PER,I-PER
1030,49,(,23,B-PER,O
1031,49,9,790,B-PER,O
1032,49,-,11,B-PER,O
1033,49,louay,295431,B-PER,B-PER
1034,49,taleb,58354,B-PER,I-PER
1035,49,69,4942,B-PER,O
1036,49,),24,B-PER,O
1037,49,",",1,B-PER,O
1038,49,8,652,B-PER,O
1039,49,-,11,B-PER,O
1040,49,nihad,107047,B-PER,B-PER
1041,49,al-boushi,400000,B-PER,I-PER
1042,49,",",1,B-PER,O
1043,49,10,206,B-PER,O
1044,49,-,11,B-PER,O
1045,49,mohammed,3144,B-PER,B-PER
1046,49,afash,400000,B-PER,I-PER
1047,49,",",1,B-PER,O
1048,49,12,421,B-PER,O
1049,49,-,11,B-PER,O
1050,49,ali,2123,B-PER,B-PER
1051,49,dib,80538,B-PER,I-PER
1052,49,",",1,B-PER,O
1053,49,13,676,B-PER,O
1054,49,-,11,B-PER,O
1055,49,abdul,4112,B-PER,B-PER
1056,49,latif,24882,B-PER,I-PER
1057,49,helou,139527,B-PER,I-PER
1058,49,(,23,B-PER,O
1059,49,17,759,B-PER,O
1060,49,-,11,B-PER,O
1061,49,ammar,37582,B-PER,B-PER
1062,49,rihawiy,400000,B-PER,I-PER
1063,49,46,3642,B-PER,O
1064,49,),24,B-PER,O
1065,49,",",1,B-PER,O
1066,49,14,657,B-PER,O
1067,49,-,11,B-PER,O
1068,49,khaled,11958,B-PER,B-PER
1069,49,zaher,31793,B-PER,I-PER
1070,49,;,89,B-PER,O
1071,49,16,696,B-PER,O
1072,49,-,11,B-PER,O
1073,49,nader,12758,B-PER,B-PER
1074,49,jokhadar,400000,B-PER,I-PER
1075,49,,,,
1076,50,,,,
1077,51,freestyle,6957,B-PER,O
1078,51,skiing-world,400000,B-PER,B-MISC
1079,51,cup,366,O,I-MISC
1080,51,mogul,16387,B-PER,O
1081,51,results,604,B-PER,O
1082,51,,,,
1083,52,tignes,86515,B-PER,B-LOC
1084,52,",",1,B-PER,O
1085,52,france,387,B-PER,B-LOC
1086,52,,,,
1087,53,results,604,O,O
1088,53,of,3,O,O
1089,53,the,0,B-PER,O
1090,53,world,85,O,B-MISC
1091,53,,,,
1092,54,freestyle,6957,B-PER,O
1093,54,skiing,7193,O,O
1094,54,moguls,26946,B-PER,O
1095,54,competition,991,O,O
1096,54,on,13,O,O
1097,54,friday,185,O,O
1098,54,,,,
1099,55,,,,
1100,56,1.,192441,B-PER,O
1101,56,jesper,31339,B-PER,B-PER
1102,56,ronnback,400000,B-PER,I-PER
1103,56,(,23,B-PER,O
1104,56,sweden,2038,B-PER,B-LOC
1105,56,),24,B-PER,O
1106,56,25.76,174950,B-PER,O
1107,56,,,,
1108,57,2.,297523,B-PER,O
1109,57,andrei,10087,B-PER,B-PER
1110,57,ivanov,8968,B-PER,I-PER
1111,57,(,23,B-PER,O
1112,57,russia,412,B-PER,B-LOC
1113,57,),24,B-PER,O
1114,57,,,,
1115,58,3.,398229,B-PER,O
1116,58,ryan,3512,B-PER,B-PER
1117,58,johnson,1325,B-PER,I-PER
1118,58,(,23,B-PER,O
1119,58,canada,774,B-PER,B-LOC
1120,58,),24,B-PER,O
1121,58,,,,
1122,59,4.,400000,B-PER,O
1123,59,jean-luc,59988,B-PER,B-PER
1124,59,brassard,96484,B-PER,I-PER
1125,59,(,23,B-PER,O
1126,59,canada,774,B-PER,B-LOC
1127,59,),24,B-PER,O
1128,59,,,,
1129,60,5.,384322,B-PER,O
1130,60,korneilus,400000,B-PER,B-PER
1131,60,hole,2924,B-PER,I-PER
1132,60,(,23,B-PER,O
1133,60,norway,2819,B-PER,B-LOC
1134,60,),24,B-PER,O
1135,60,,,,
1136,61,6.,400000,B-PER,O
1137,61,jeremie,77520,B-PER,B-PER
1138,61,collomb-patton,400000,B-PER,I-PER
1139,61,(,23,B-PER,O
1140,61,france,387,B-PER,B-LOC
1141,61,),24,B-PER,O
1142,61,,,,
1143,62,7.,400000,B-PER,O
1144,62,jim,2015,B-PER,B-PER
1145,62,moran,16041,B-PER,I-PER
1146,62,(,23,B-PER,O
1147,62,u.s.,99,B-PER,B-LOC
1148,62,),24,B-PER,O
1149,62,,,,
1150,63,8.,400000,B-PER,O
1151,63,dominick,40719,B-PER,B-PER
1152,63,gauthier,41369,B-PER,I-PER
1153,63,(,23,B-PER,O
1154,63,canada,774,B-PER,B-LOC
1155,63,),24,B-PER,O
1156,63,,,,
1157,64,9.,400000,B-PER,O
1158,64,johann,11867,B-PER,B-PER
1159,64,gregoire,33705,B-PER,I-PER
1160,64,(,23,B-PER,O
1161,64,france,387,B-PER,B-LOC
1162,64,),24,B-PER,O
1163,64,,,,
1164,65,10.,400000,B-PER,O
1165,65,troy,6488,B-PER,B-PER
1166,65,benson,10915,B-PER,I-PER
1167,65,(,23,B-PER,O
1168,65,u.s.,99,B-PER,B-LOC
1169,65,),24,B-PER,O
1170,65,,,,
1171,66,,,,
1172,67,1.,192441,B-PER,O
1173,67,tatjana,71174,B-PER,B-PER
1174,67,mittermayer,302318,B-PER,I-PER
1175,67,(,23,B-PER,O
1176,67,germany,509,B-PER,B-LOC
1177,67,),24,B-PER,O
1178,67,,,,
1179,68,2.,297523,B-PER,O
1180,68,candice,39689,B-PER,B-PER
1181,68,gilg,230243,B-PER,I-PER
1182,68,(,23,B-PER,O
1183,68,france,387,B-PER,B-LOC
1184,68,),24,B-PER,O
1185,68,,,,
1186,69,3.,398229,B-PER,O
1187,69,minna,66729,B-PER,B-PER
1188,69,karhu,203910,B-PER,I-PER
1189,69,(,23,B-PER,O
1190,69,finland,3817,B-PER,B-LOC
1191,69,),24,B-PER,O
1192,69,,,,
1193,70,4.,400000,B-PER,O
1194,70,tae,17951,B-PER,B-PER
1195,70,satoya,247195,B-PER,I-PER
1196,70,(,23,B-PER,O
1197,70,japan,361,B-PER,B-LOC
1198,70,),24,B-PER,O
1199,70,,,,
1200,71,5.,384322,B-PER,O
1201,71,ann,5141,B-PER,B-PER
1202,71,battellle,400000,B-PER,I-PER
1203,71,(,23,B-PER,O
1204,71,u.s.,99,B-PER,B-LOC
1205,71,),24,B-PER,O
1206,71,,,,
1207,72,6.,400000,B-PER,O
1208,72,donna,9705,B-PER,B-PER
1209,72,weinbrecht,179762,B-PER,I-PER
1210,72,(,23,B-PER,O
1211,72,u.s.,99,B-PER,B-LOC
1212,72,),24,B-PER,O
1213,72,,,,
1214,73,7.,400000,B-PER,O
1215,73,liz,13724,B-PER,B-PER
1216,73,mcintyre,23877,B-PER,I-PER
1217,73,(,23,B-PER,O
1218,73,u.s.,99,B-PER,B-LOC
1219,73,),24,B-PER,O
1220,73,,,,
1221,74,8.,400000,B-PER,O
1222,74,elena,9553,B-PER,B-PER
1223,74,koroleva,282027,B-PER,I-PER
1224,74,(,23,B-PER,O
1225,74,russia,412,B-PER,B-LOC
1226,74,),24,B-PER,O
1227,74,,,,
1228,75,9.,400000,B-PER,O
1229,75,ljudmila,400000,B-PER,B-PER
1230,75,dymchenko,400000,B-PER,I-PER
1231,75,(,23,B-PER,O
1232,75,russia,412,B-PER,B-LOC
1233,75,),24,B-PER,O
1234,75,,,,
1235,76,10.,400000,B-PER,O
1236,76,katleen,400000,B-PER,B-PER
1237,76,allais,174167,B-PER,I-PER
1238,76,(,23,B-PER,O
1239,76,france,387,B-PER,B-LOC
1240,76,),24,B-PER,O
1241,76,,,,
1242,77,,,,
1243,78,soccer,1733,O,O
1244,78,-,11,O,O
1245,78,asian,967,O,B-MISC
1246,78,cup,366,O,I-MISC
1247,78,group,129,O,O
1248,78,c,1864,O,O
1249,78,results,604,O,O
1250,78,,,,
1251,79,al-ain,313156,B-PER,B-LOC
1252,79,",",1,B-PER,O
1253,79,united,104,O,B-LOC
1254,79,arab,1093,O,I-LOC
1255,79,emirates,5925,B-PER,I-LOC
1256,79,,,,
1257,80,results,604,O,O
1258,80,of,3,O,O
1259,80,asian,967,O,B-MISC
1260,80,cup,366,O,I-MISC
1261,80,group,129,O,O
1262,80,c,1864,O,O
1263,80,matches,1520,O,O
1264,80,played,334,O,O
1265,80,on,13,O,O
1266,80,friday,185,O,O
1267,80,,,,
1268,81,japan,361,B-PER,B-LOC
1269,81,2,232,B-PER,O
1270,81,syria,2035,B-PER,B-LOC
1271,81,1,176,B-PER,O
1272,81,(,23,B-PER,O
1273,81,halftime,7029,B-PER,O
1274,81,0-1,13883,B-PER,O
1275,81,,,,
1276,82,scorers,11933,O,O
1277,82,,,,
1278,83,japan,361,O,B-LOC
1279,83,-,11,O,O
1280,83,hassan,5490,O,B-PER
1281,83,abbas,2899,B-PER,I-PER
1282,83,84,6269,B-PER,O
1283,83,own,261,O,O
1284,83,goal,715,O,O
1285,83,",",1,B-PER,O
1286,83,takuya,84143,B-PER,B-PER
1287,83,takagi,59495,B-PER,I-PER
1288,83,88,6125,O,O
1289,83,,,,
1290,84,syria,2035,B-PER,B-LOC
1291,84,-,11,B-PER,O
1292,84,nader,12758,B-PER,B-PER
1293,84,jokhadar,400000,B-PER,I-PER
1294,84,,,,
1295,85,attendance,5414,O,O
1296,85,:,45,O,O
1297,85,"10,000",2606,O,O
1298,85,,,,
1299,86,china,132,B-PER,B-LOC
1300,86,0,1343,B-PER,O
1301,86,uzbekistan,7429,B-PER,B-LOC
1302,86,2,232,B-PER,O
1303,86,(,23,B-PER,O
1304,86,halftime,7029,B-PER,O
1305,86,0-0,7638,B-PER,O
1306,86,,,,
1307,87,scorers,11933,B-PER,O
1308,87,:,45,B-PER,O
1309,87,shkvyrin,400000,B-PER,B-PER
1310,87,igor,8626,B-PER,I-PER
1311,87,78,5685,B-PER,O
1312,87,",",1,B-PER,O
1313,87,shatskikh,141209,B-PER,B-PER
1314,87,oleg,16840,B-PER,I-PER
1315,87,,,,
1316,88,attendence,212877,B-PER,O
1317,88,:,45,O,O
1318,88,,,,
1319,89,standings,4023,B-PER,O
1320,89,(,23,O,O
1321,89,tabulate,85015,B-PER,O
1322,89,under,124,B-PER,O
1323,89,played,334,B-PER,O
1324,89,",",1,B-PER,O
1325,89,won,227,B-PER,O
1326,89,",",1,B-PER,O
1327,89,drawn,2571,B-PER,O
1328,89,",",1,B-PER,O
1329,89,lost,402,B-PER,O
1330,89,",",1,B-PER,O
1331,89,,,,
1332,90,for,10,O,O
1333,90,",",1,B-PER,O
1334,90,goals,1204,O,O
1335,90,against,98,O,O
1336,90,",",1,B-PER,O
1337,90,points,226,B-PER,O
1338,90,),24,O,O
1339,90,,,,
1340,91,uzbekistan,7429,B-PER,B-LOC
1341,91,1,176,B-PER,O
1342,91,1,176,B-PER,O
1343,91,0,1343,O,O
1344,91,0,1343,O,O
1345,91,2,232,O,O
1346,91,0,1343,O,O
1347,91,,,,
1348,92,japan,361,B-PER,B-LOC
1349,92,1,176,B-PER,O
1350,92,1,176,B-PER,O
1351,92,0,1343,O,O
1352,92,0,1343,O,O
1353,92,2,232,O,O
1354,92,1,176,B-PER,O
1355,92,,,,
1356,93,syria,2035,B-PER,B-LOC
1357,93,1,176,B-PER,O
1358,93,0,1343,O,O
1359,93,0,1343,O,O
1360,93,1,176,B-PER,O
1361,93,1,176,B-PER,O
1362,93,2,232,O,O
1363,93,,,,
1364,94,china,132,B-PER,B-LOC
1365,94,1,176,B-PER,O
1366,94,0,1343,O,O
1367,94,0,1343,O,O
1368,94,1,176,B-PER,O
1369,94,0,1343,O,O
1370,94,2,232,O,O
1371,94,,,,
1372,95,,,,
1373,96,cricket,2162,O,O
1374,96,-,11,O,O
1375,96,pakistan,656,O,B-LOC
1376,96,v,2404,O,O
1377,96,new,50,O,B-LOC
1378,96,zealand,1272,O,I-LOC
1379,96,one-day,33608,B-PER,O
1380,96,scoreboard,9436,B-PER,O
1381,96,,,,
1382,97,[,2823,O,O
1383,97,corrected,11842,B-PER,O
1384,97,14:06,293238,B-PER,O
1385,97,gmt,1771,B-PER,B-MISC
1386,97,,,,
1387,98,sialkot,44093,B-PER,B-LOC
1388,98,",",1,B-PER,O
1389,98,pakistan,656,B-PER,B-LOC
1390,98,,,,
1391,99,scoreboard,9436,B-PER,O
1392,99,in,6,O,O
1393,99,the,0,B-PER,O
1394,99,,,,
1395,100,one-day,33608,B-PER,O
1396,100,cricket,2162,O,O
1397,100,international,146,O,O
1398,100,between,118,O,O
1399,100,pakistan,656,O,B-LOC
1400,100,and,5,O,O
1401,100,new,50,O,B-LOC
1402,100,,,,
1403,101,on,13,O,O
1404,101,friday,185,O,O
1405,101,,,,
1406,102,,,,
1407,103,saeed,11819,B-PER,B-PER
1408,103,anwar,7498,B-PER,I-PER
1409,103,run,307,B-PER,O
1410,103,out,66,B-PER,O
1411,103,91,7316,B-PER,O
1412,103,(,23,O,O
1413,103,corrects,11918,B-PER,O
1414,103,from,25,B-PER,O
1415,103,90,1886,B-PER,O
1416,103,,,,
1417,104,zahoor,118729,B-PER,B-PER
1418,104,elahi,59644,B-PER,I-PER
1419,104,b,1556,B-PER,O
1420,104,cairns,17865,B-PER,B-PER
1421,104,86,6227,B-PER,O
1422,104,(,23,B-PER,O
1423,104,corrects,11918,B-PER,O
1424,104,from,25,B-PER,O
1425,104,87,6525,B-PER,O
1426,104,,,,
1427,105,ijaz,44157,B-PER,B-PER
1428,105,ahmad,5899,B-PER,I-PER
1429,105,c,1864,B-PER,O
1430,105,spearman,65959,B-PER,B-PER
1431,105,b,1556,O,O
1432,105,vaughan,11730,B-PER,B-PER
1433,105,,,,
1434,106,inzamamul,191793,B-PER,B-PER
1435,106,haq,13718,B-PER,I-PER
1436,106,st,2696,B-PER,O
1437,106,germon,76422,B-PER,B-PER
1438,106,b,1556,O,O
1439,106,astle,35494,B-PER,B-PER
1440,106,,,,
1441,107,wasim,26396,B-PER,B-PER
1442,107,akram,20781,B-PER,I-PER
1443,107,b,1556,O,O
1444,107,harris,3730,B-PER,B-PER
1445,107,,,,
1446,108,shahid,21565,B-PER,B-PER
1447,108,afridi,25137,B-PER,I-PER
1448,108,b,1556,O,O
1449,108,harris,3730,B-PER,B-PER
1450,108,,,,
1451,109,moin,43051,O,B-PER
1452,109,khan,2985,O,I-PER
1453,109,c,1864,O,O
1454,109,astle,35494,B-PER,B-PER
1455,109,b,1556,O,O
1456,109,harris,3730,B-PER,B-PER
1457,109,,,,
1458,110,waqar,33863,B-PER,B-PER
1459,110,younis,17322,B-PER,I-PER
1460,110,st,2696,B-PER,O
1461,110,germon,76422,B-PER,B-PER
1462,110,b,1556,O,O
1463,110,harris,3730,B-PER,B-PER
1464,110,,,,
1465,111,saqlain,43998,B-PER,B-PER
1466,111,mushtaq,28480,B-PER,I-PER
1467,111,b,1556,O,O
1468,111,harris,3730,B-PER,B-PER
1469,111,,,,
1470,112,mushtaq,28480,B-PER,B-PER
1471,112,ahmad,5899,O,I-PER
1472,112,not,36,O,O
1473,112,out,66,O,O
1474,112,,,,
1475,113,salim,12505,O,B-PER
1476,113,malik,10397,O,I-PER
1477,113,not,36,O,O
1478,113,out,66,O,O
1479,113,,,,
1480,114,extras,12476,B-PER,O
1481,114,(,23,B-PER,O
1482,114,lb-8,400000,B-PER,O
1483,114,nb-2,400000,B-PER,O
1484,114,w-14,400000,B-PER,O
1485,114,),24,B-PER,O
1486,114,,,,
1487,115,total,477,B-PER,O
1488,115,(,23,O,O
1489,115,for,10,O,O
1490,115,9,790,B-PER,O
1491,115,wickets,4989,B-PER,O
1492,115,in,6,B-PER,O
1493,115,47,3617,O,O
1494,115,overs,5746,B-PER,O
1495,115,),24,B-PER,O
1496,115,,,,
1497,116,fall,807,B-PER,O
1498,116,of,3,B-PER,O
1499,116,wicket,5873,B-PER,O
1500,116,:,45,B-PER,O
1501,116,1-177,400000,B-PER,O
1502,116,(,23,B-PER,O
1503,116,corrects,11918,B-PER,O
1504,116,from,25,B-PER,O
1505,116,1-178,400000,B-PER,O
1506,116,),24,B-PER,O
1507,116,2-225,400000,B-PER,O
1508,116,3-240,400000,B-PER,O
1509,116,4-247,400000,B-PER,O
1510,116,5-252,400000,B-PER,O
1511,116,6-260,400000,B-PER,O
1512,116,7-261,400000,B-PER,O
1513,116,8-269,400000,B-PER,O
1514,116,,,,
1515,117,bowling,6067,B-PER,O
1516,117,:,45,B-PER,O
1517,117,doull,73255,B-PER,B-PER
1518,117,8-1-60-0,400000,B-PER,O
1519,117,(,23,B-PER,O
1520,117,w-3,400000,B-PER,O
1521,117,),24,B-PER,O
1522,117,",",1,B-PER,O
1523,117,kennedy,2297,B-PER,B-PER
1524,117,3-0-24-0,400000,B-PER,O
1525,117,(,23,B-PER,O
1526,117,w-7,400000,B-PER,O
1527,117,nb-1,400000,B-PER,O
1528,117,),24,B-PER,O
1529,117,,,,
1530,118,cairns,17865,B-PER,B-PER
1531,118,8-1-35-1,400000,B-PER,O
1532,118,(,23,B-PER,O
1533,118,w-2,93023,B-PER,O
1534,118,),24,B-PER,O
1535,118,",",1,B-PER,O
1536,118,vaughan,11730,B-PER,B-PER
1537,118,9-1-55-1,400000,B-PER,O
1538,118,",",1,B-PER,O
1539,118,harris,3730,B-PER,B-PER
1540,118,10-0-42-5,400000,B-PER,O
1541,118,(,23,B-PER,O
1542,118,w-1,299863,B-PER,O
1543,118,),24,B-PER,O
1544,118,,,,
1545,119,astle,35494,B-PER,B-PER
1546,119,9-0-53-1,400000,B-PER,O
1547,119,(,23,B-PER,O
1548,119,w-1,299863,B-PER,O
1549,119,nb-1,400000,B-PER,O
1550,119,,,,
1551,120,new,50,O,B-LOC
1552,120,zealand,1272,O,I-LOC
1553,120,,,,
1554,121,b.,3268,O,B-PER
1555,121,young,461,O,I-PER
1556,121,c,1864,O,O
1557,121,moin,43051,O,B-PER
1558,121,khan,2985,O,I-PER
1559,121,b,1556,O,O
1560,121,waqar,33863,B-PER,B-PER
1561,121,,,,
1562,122,c.,1964,B-PER,B-PER
1563,122,spearman,65959,B-PER,I-PER
1564,122,c,1864,B-PER,O
1565,122,moin,43051,O,B-PER
1566,122,khan,2985,B-PER,I-PER
1567,122,b,1556,O,O
1568,122,wasim,26396,B-PER,B-PER
1569,122,,,,
1570,123,a.,2134,B-PER,B-PER
1571,123,parore,56981,B-PER,I-PER
1572,123,c,1864,O,O
1573,123,ijaz,44157,B-PER,B-PER
1574,123,ahmad,5899,B-PER,I-PER
1575,123,b,1556,O,O
1576,123,saqlain,43998,B-PER,B-PER
1577,123,,,,
1578,124,s.,2560,O,B-PER
1579,124,fleming,9498,O,I-PER
1580,124,c,1864,O,O
1581,124,and,5,O,O
1582,124,b,1556,O,O
1583,124,afridi,25137,B-PER,B-PER
1584,124,,,,
1585,125,c.,1964,O,B-PER
1586,125,cairns,17865,O,I-PER
1587,125,b,1556,O,O
1588,125,saqlain,43998,O,B-PER
1589,125,,,,
1590,126,n.,6666,B-PER,B-PER
1591,126,astle,35494,B-PER,I-PER
1592,126,c,1864,O,O
1593,126,ijaz,44157,B-PER,B-PER
1594,126,ahmad,5899,B-PER,I-PER
1595,126,b,1556,O,O
1596,126,salim,12505,O,B-PER
1597,126,malik,10397,B-PER,I-PER
1598,126,,,,
1599,127,c.,1964,O,B-PER
1600,127,harris,3730,O,I-PER
1601,127,lbw,16738,O,O
1602,127,b,1556,O,O
1603,127,wasim,26396,O,B-PER
1604,127,,,,
1605,128,l.,3668,B-PER,B-PER
1606,128,germon,76422,B-PER,I-PER
1607,128,lbw,16738,O,O
1608,128,b,1556,O,O
1609,128,afridi,25137,B-PER,B-PER
1610,128,,,,
1611,129,j.,2080,B-PER,B-PER
1612,129,vaughan,11730,B-PER,I-PER
1613,129,c,1864,O,O
1614,129,moin,43051,O,B-PER
1615,129,khan,2985,O,I-PER
1616,129,b,1556,O,O
1617,129,wasim,26396,B-PER,B-PER
1618,129,,,,
1619,130,s.,2560,B-PER,B-PER
1620,130,doull,73255,B-PER,I-PER
1621,130,c,1864,B-PER,O
1622,130,subs,16144,B-PER,O
1623,130,(,23,B-PER,O
1624,130,m.,2550,B-PER,B-PER
1625,130,wasim,26396,B-PER,I-PER
1626,130,),24,B-PER,O
1627,130,b,1556,B-PER,O
1628,130,waqar,33863,B-PER,B-PER
1629,130,,,,
1630,131,r.,3469,O,B-PER
1631,131,kennedy,2297,O,I-PER
1632,131,not,36,O,O
1633,131,out,66,O,O
1634,131,,,,
1635,132,extras,12476,B-PER,O
1636,132,(,23,B-PER,O
1637,132,b-9,400000,B-PER,O
1638,132,lb-3,400000,B-PER,O
1639,132,w-12,400000,B-PER,O
1640,132,nb-2,400000,B-PER,O
1641,132,),24,B-PER,O
1642,132,,,,
1643,133,total,477,B-PER,O
1644,133,(,23,O,O
1645,133,all,64,B-PER,O
1646,133,out,66,B-PER,O
1647,133,in,6,B-PER,O
1648,133,42.1,57248,B-PER,O
1649,133,overs,5746,B-PER,O
1650,133,),24,B-PER,O
1651,133,,,,
1652,134,fall,807,B-PER,O
1653,134,of,3,B-PER,O
1654,134,wickets,4989,B-PER,O
1655,134,:,45,O,O
1656,134,1-3,12343,B-PER,O
1657,134,2-7,38469,B-PER,O
1658,134,3-125,400000,B-PER,O
1659,134,4-146,400000,B-PER,O
1660,134,5-170,400000,B-PER,O
1661,134,6-190,400000,B-PER,O
1662,134,,,,
1663,135,8-213,400000,B-PER,O
1664,135,9-216,400000,B-PER,O
1665,135,,,,
1666,136,bowling,6067,B-PER,O
1667,136,:,45,B-PER,O
1668,136,wasim,26396,B-PER,B-PER
1669,136,akram,20781,B-PER,I-PER
1670,136,8.1-0-43-3,400000,B-PER,O
1671,136,(,23,B-PER,O
1672,136,9w,99288,B-PER,O
1673,136,",",1,B-PER,O
1674,136,1nb,31669,B-PER,O
1675,136,),24,B-PER,O
1676,136,",",1,B-PER,O
1677,136,waqar,33863,B-PER,B-PER
1678,136,,,,
1679,137,6-0-32-2,400000,B-PER,O
1680,137,(,23,B-PER,O
1681,137,2w,44614,B-PER,O
1682,137,",",1,B-PER,O
1683,137,1nb,31669,B-PER,O
1684,137,),24,B-PER,O
1685,137,",",1,B-PER,O
1686,137,saqlain,43998,B-PER,B-PER
1687,137,mushtaq,28480,B-PER,I-PER
1688,137,8-0-54-2,400000,B-PER,O
1689,137,",",1,B-PER,O
1690,137,mushtaq,28480,B-PER,B-PER
1691,137,,,,
1692,138,10-0-42-0,400000,B-PER,O
1693,138,(,23,B-PER,O
1694,138,1w,27948,B-PER,O
1695,138,),24,B-PER,O
1696,138,",",1,B-PER,O
1697,138,shahid,21565,B-PER,B-PER
1698,138,afridi,25137,B-PER,I-PER
1699,138,7-0-40-2,400000,B-PER,O
1700,138,",",1,B-PER,O
1701,138,salim,12505,B-PER,B-PER
1702,138,malik,10397,B-PER,I-PER
1703,138,2.5-0-8-1,400000,B-PER,O
1704,138,,,,
1705,139,ijaz,44157,B-PER,B-PER
1706,139,ahmad,5899,B-PER,I-PER
1707,139,0.1-0-0-0,400000,B-PER,O
1708,139,,,,
1709,140,result,712,O,O
1710,140,:,45,O,O
1711,140,pakistan,656,O,B-LOC
1712,140,won,227,O,O
1713,140,by,21,O,O
1714,140,46,3642,O,O
1715,140,runs,976,O,O
1716,140,,,,
1717,141,third,245,O,O
1718,141,one-day,33608,B-PER,O
1719,141,match,550,O,O
1720,141,:,45,O,O
1721,141,december,470,B-PER,O
1722,141,8,652,O,O
1723,141,",",1,B-PER,O
1724,141,in,6,O,O
1725,141,karachi,7217,B-PER,B-LOC
1726,141,,,,
1727,142,,,,
1728,143,soccer,1733,O,O
1729,143,-,11,O,O
1730,143,english,711,O,B-MISC
1731,143,f.a.,47144,B-PER,I-MISC
1732,143,cup,366,O,I-MISC
1733,143,second,126,O,O
1734,143,round,469,O,O
1735,143,result,712,O,O
1736,143,,,,
1737,144,london,516,B-PER,B-LOC
1738,144,,,,
1739,145,result,712,O,O
1740,145,of,3,O,O
1741,145,an,29,O,O
1742,145,english,711,O,B-MISC
1743,145,f.a.,47144,B-PER,I-MISC
1744,145,,,,
1745,146,cup,366,O,B-MISC
1746,146,second,126,O,O
1747,146,round,469,O,O
1748,146,match,550,O,O
1749,146,on,13,O,O
1750,146,friday,185,O,O
1751,146,,,,
1752,147,plymouth,10846,B-PER,B-ORG
1753,147,4,409,O,O
1754,147,exeter,16371,B-PER,B-ORG
1755,147,,,,
1756,148,,,,
1757,149,soccer,1733,O,O
1758,149,-,11,O,O
1759,149,blinker,162576,B-PER,B-PER
1760,149,ban,1365,O,O
1761,149,lifted,3803,B-PER,O
1762,149,,,,
1763,150,london,516,B-PER,B-LOC
1764,150,,,,
1765,151,dutch,1692,O,B-MISC
1766,151,forward,990,O,O
1767,151,reggie,12622,O,B-PER
1768,151,blinker,162576,B-PER,I-PER
1769,151,had,40,O,O
1770,151,his,26,O,O
1771,151,indefinite,14311,O,O
1772,151,suspension,4084,O,O
1773,151,lifted,3803,B-PER,O
1774,151,by,21,O,O
1775,151,fifa,4271,O,B-ORG
1776,151,on,13,O,O
1777,151,friday,185,O,O
1778,151,and,5,O,O
1779,151,was,15,O,O
1780,151,set,208,O,O
1781,151,to,4,O,O
1782,151,make,159,O,O
1783,151,his,26,O,O
1784,151,sheffield,7301,O,B-ORG
1785,151,wednesday,177,O,I-ORG
1786,151,comeback,5352,O,O
1787,151,against,98,O,O
1788,151,liverpool,3672,O,B-ORG
1789,151,on,13,O,O
1790,151,saturday,277,O,O
1791,151,,,,
1792,152,blinker,162576,B-PER,B-PER
1793,152,missed,2132,O,O
1794,152,his,26,O,O
1795,152,club,449,O,O
1796,152,'s,9,O,O
1797,152,last,76,O,O
1798,152,two,55,O,O
1799,152,games,290,O,O
1800,152,after,49,O,O
1801,152,fifa,4271,O,B-ORG
